longitude,latitude,name,category
4.83937784348336,45.748027454319,École élémentaire privée enfants précoces,school
4.8709095524547,45.7398887203111,Lycée général et technologique La Martinière Monplaisir,school
4.83325278288035,45.733323189514,École Normale Supérieure de Lyon - Site René Descartes,university
4.8258182898021,45.7259861074063,Institut de Science Financière et d'Assurances,university
4.83026840292077,45.7349609609211,Groupe scolaire Claudius Berthelier,school
4.83009417137382,45.7677750863425,Lycée La Martinière Diderot - Site Terreaux - Les Augustins,school
4.8271842160871,45.7253905213129,Tony Parker Adéquat Academy,university
4.86555074959523,45.7362323162437,Collège Alice Guy,school
4.87580441935341,45.7474972190065,Centre de formation Fédération Compagnonnique,college
4.88708906719622,45.7332213996911,École primaire Jean Mermoz,school
4.88790252273496,45.732997506427,École maternelle Jean Mermoz B,school
4.88825875488022,45.7335553623829,Collège Jean Mermoz,school
4.8375167949069,45.7652058788412,Collège Ampère,school
4.88539928639297,45.7493579689348,Collège Molière,school
4.81741593542118,45.7711688655222,Collège privé Saint-Louis - Saint-Bruno,school
4.87287187054461,45.7407669991529,École primaire privée Pierre Termier,school
4.87322569307852,45.7420373666123,Collège et Lycée privé Pierre Termier,school
4.83443878286605,45.7750066489372,École maternelle du Gros Caillou,school
4.8451691397907,45.7653912933182,Lycée général et technologique Édouard Herriot,school
4.8588251556601,45.7547877898995,Epita,college
4.84704415839402,45.7718644429262,Collège Vendôme (annexe),school
4.845619423935,45.7721917208513,Lycée du Parc (Internat-Annexe),school
4.8452110138187,45.7705589108269,Collège Vendôme,school
4.84291896860553,45.7677090562442,École maternelle privée Cours Diot,school
4.85288908129226,45.7677604233677,Crêche Cuvier,kindergarten
4.88603262059093,45.7480170221428,École maternelle Viala,school
4.88976705844203,45.7510798334813,Crèche Municipale,kindergarten
4.88603827394253,45.7491093467613,École primaire Louise,school
4.875897127831,45.7523168553975,Annexe école primaire privée Charles de Foucauld,school
4.88512715980705,45.748447303932,Montchatons,kindergarten
4.86692528358158,45.750556790033,Crèche Nové Josserand,kindergarten
4.86442806802367,45.7472264663328,École primaire Paul-Emile Victor,school
4.87709808797324,45.7271577045432,École primaire Jean Macé,school
4.86871204768571,45.7437634128444,École primaire privée Saint-Maurice,school
4.87746818148755,45.7269663307901,École maternelle Jean Macé,school
4.87939636338994,45.7417196688794,ISPB Faculté de Pharmacie Botanique,university
4.87693100697844,45.7330744446228,Centre Inter-Régional de Formation Alternée en Plasturgie,college
4.88228403473942,45.7361866431386,École maternelle Édouard Herriot,school
4.88218163170666,45.7406240313238,Amphithéatre Jean-François Cier,university
4.8879132497182,45.7384728506978,Université Claude Bernard - Lyon 1 - Faculté d'odontologie,college
4.86571639498908,45.7477594863865,Campus Sciences-U Lyon,college
4.83187993898701,45.7394482367952,Lycée professionnel Louise Labé,school
4.84711577704069,45.7554703123938,Lycée Ampère-Saxe,school
4.79742867336623,45.7849352900502,Lycée La Martinière Duchère,school
4.85221966244445,45.746697592234,Université de Lyon (PRES),university
4.85868836277444,45.7476456714603,Institut supérieur de communication et de publicité,college
4.85368560668479,45.7683736011754,École primaire Louis Pradel,school
4.82109149435121,45.7389575823698,Confluence Institute for Innovation and Creative Strategies in Architecture,university
4.8537788475716,45.7556757941366,École primaire Léon Jouhaux,school
4.81725839944911,45.7809685761671,Internat Adolphe Favre,school
4.82326953781835,45.770733424345,Institution des Chartreux,school
4.79395761220468,45.7817886760687,École primaire Les Anémones,school
4.7946916994277,45.7878938254715,École primaire Les Bleuets,school
4.7955894524349,45.7891497516167,Collège Victor Schoelcher,school
4.83641558882004,45.7503993947241,Bélénos,university
4.85299213842071,45.7464384023088,Etablissement scolaire provisoire,school
4.8605694859407,45.7479993211657,Université Lyon 3 - Campus Manufacture des Tabacs,university
4.83557600436338,45.7465419029627,Centre Berthelot,university
4.83357663119815,45.7416335176773,École des Girondins,school
4.82279546246827,45.763306705172,École Catholique des Arts et Métiers,college
4.81763164954667,45.7395595389124,,college
4.8233905329544,45.7663540512203,MADE iN Sainte-Marie Lyon,college
4.83891126033237,45.7389840808393,École primaire François Auguste Ravier,school
4.87039875997992,45.7568843876438,École primaire Paul Bert,school
4.82171780777721,45.7475137372522,Institut d'étiopathie de Lyon,college
4.82659851591699,45.7515598812879,Université Catholique de Lyon,university
4.82658455845575,45.7558604588235,Lycée professionnel privé Institut Technique des Carrières Carole,school
4.82914477545998,45.7562571306657,Collège privé Chevreul,school
4.83501673117372,45.7626337699592,Centre de formation des enseignants de la musique,college
4.83371292252651,45.7654990924134,École générale privée Cours Pascal,school
4.83257729341139,45.7674802733547,Lycée professionnel privé de Coiffure,school
4.82873830128418,45.7680815907476,Horizon Santé,college
4.83150700503571,45.7683611201466,Lycée La Martinière Diderot - Site Terreaux - La Centrale,school
4.80055203754854,45.7863476428797,Groupe scolaire Les Dalhias,school
4.81952795782085,45.7438247010508,Groupe scolaire Germaine Tillion,school
4.8310871262139,45.7706258803401,École primaire des Tables Claudiennes,school
4.83317155373395,45.7728966656624,École maternelle Raoul Dufy,school
4.82436018640279,45.8007320665426,École maternelle publique Frédéric Mistral,school
4.82373161005933,45.8013161296337,École élémentaire Frédéric Mistral,school
4.82699529263754,45.8004010393973,École primaire d'application Les Grillons,school
4.85673613554861,45.747290564995,École maternelle publique Crestin,school
4.83357654680832,45.7416330679984,Groupe scolaire Françoise Héritier,school
4.81256836807354,45.7762794648271,Collège privé les Chartreux - Saint-Charles,school
4.8114648693639,45.775622997794,École primaire publique des Entrepôts,school
4.86211831115745,45.7401995329901,École maternelle publique Simone Veil,school
4.8021662541793,45.7699147353269,École primaire Joannes Masset,school
4.80827264465963,45.7711033480054,École élémentaire du Chapeau Rouge,school
4.8083807425231,45.771591986586,École maternelle Chapeau Rouge,school
4.86432046563977,45.7271540103645,École primaire Alain Fournier,school
4.82866382457706,45.7717867154676,Lycée privé Jean-Baptiste de La Salle,school
4.82365273501608,45.7715142125817,Lycée général et technologique privé Saint-Bruno-Saint-Louis,school
4.86867305377034,45.745087011133,Lycée professionnel du Premier Film,school
4.8267401487536,45.7298822469055,École Normale Supérieure de Lyon - Site Jacques Monod,university
4.82242125854053,45.7324511320033,Lycée Docteur Charles Mérieux,school
4.83534286474749,45.7415190848734,Collège Gisèle Halimi,school
4.85782409952964,45.7312591561716,groupe scolaire Anne Sylvestre,school
4.82640635973063,45.7466040105912,Université Catholique de Lyon - Campus Saint-Paul,university
4.8228613,45.7410037003808,Espace Santé Confluence,doctors
4.8736576,45.7554965003787,,dentist
4.8761663,45.7567563003785,Cabinet d'infirmier des Maisons Neuves,clinic
4.8760065,45.7332707003818,Physio Mermoz,doctors
4.8740606,45.7328700003819,Centre Médico-Psychologique Maryse Bastié,doctors
4.8743369,45.7329328003819,Renaud Zimmermann,doctors
4.8736516,45.7332857003818,Pascal Bouteldja,doctors
4.8838359,45.7327287003819,Laurent Chapuis,doctors
4.8528767,45.7367903003813,,pharmacy
4.8532122,45.7345038003817,Laboratoire Protheses Dentaires V.Ceccarelli,dentist
4.8527435,45.7371049003813,Cabinet infirmier G.Dubois/M.Radovic,clinic
4.8538358,45.7341922003817,Cabinet Infirmier,clinic
4.8073502,45.7785464003754,Pharmacie de la gare d'eau,pharmacy
4.8435577,45.7477004003798,Pharmacie Jean Macé,pharmacy
4.8080562,45.7858503003744,Pharmacie du 9e,pharmacy
4.8448324,45.7505966003794,Pharmacie Saint-Louis,pharmacy
4.791798,45.7657986003772,Pharmacie des Deux Amants,pharmacy
4.827309,45.7794528003753,Pharmacie des Canuts,pharmacy
4.7964549,45.7566175003786,Pharmacie du Point du Jour,pharmacy
4.8298511,45.7982183003726,Pharmacie de l'Île Barbe,pharmacy
4.8509651,45.7569609003785,Cabinet Infirmier Lyonnais,doctors
4.8541071,45.7488652003796,Clinique dentaire et d'orthodontie mutualiste,hospital
4.8349223,45.7777429003756,Pharmacie de la Place Bertone,pharmacy
4.858889,45.753720100379,Pharmacie de LYON,pharmacy
4.8293313,45.753514300379,Pharmacie Khalatbari,pharmacy
4.8294666,45.774876600376,Pharmacie du Marché,pharmacy
4.8321327,45.7753724003759,Pharmacie Lafayette de la Place,pharmacy
4.8315339,45.774734700376,Pharmacie de la croix rousse,pharmacy
4.8329484,45.7644460003775,Boticinal Grande Pharmacie de Lyon Saint-Nizier,pharmacy
4.8300126,45.7689154003768,Pharmacie Cueilleron,pharmacy
4.8282739,45.7662567003772,Grande Pharmacie Saint-Paul,pharmacy
4.8281538,45.7683178003769,Pharmacie Saint-Vincent,pharmacy
4.7922134,45.7588492003782,Pharmacie des Aqueducs,pharmacy
4.8332116,45.7768234003757,Pharmacie du Mail,pharmacy
4.832197,45.7761364003758,Pharmacie des Lions,pharmacy
4.8426935,45.7559100003787,Pharmacie Jeantet,pharmacy
4.8424818,45.7552449003788,Pharmacie de la Guillotière,pharmacy
4.8266996,45.7741738003761,Pharmacie Moreau,pharmacy
4.8328938,45.774734100376,Pharmacie Du Gros Caillou,pharmacy
4.8419751,45.7544751003789,Comité Départemental d'Hygiène Sociale,clinic
4.8427077,45.7586846003783,Marie Merle psychologue clinicienne,doctors
4.8442872,45.7506842003794,,doctors
4.8263701,45.7594761003782,Pharmacie du Vieux-Lyon,pharmacy
4.7855842,45.7570427003785,Pharmacie de Ménival,pharmacy
4.8481729,45.753353400379,Dentego,dentist
4.8359766,45.7573210003784,Pharmacie Bel,pharmacy
4.8670688,45.7449990003802,Pharmacie des Frères Lumière,pharmacy
4.8693738,45.7442047003803,Grande Pharmacie de Monplaisir,pharmacy
4.8727629,45.7437059003804,Pharmacie de l'Institut,pharmacy
4.8693568,45.7366867003813,Pharmacie Marsot et Sigaud,pharmacy
4.8307224,45.7557398003787,Pharmacie Victor Hugo,pharmacy
4.8359074,45.7600922003781,Pharmacie Hôtel Dieu,pharmacy
4.8410187,45.7579310003784,Pharmacie du Village,pharmacy
4.8456856,45.7520208003792,Pharmacie de l'Aigle,pharmacy
4.8036375,45.7792124003754,Pharmacie de la Place de Paris,pharmacy
4.8286534,45.7520219003792,Pharmacie Jean-Pierre Foraz,pharmacy
4.8293928,45.7514186003793,Pharmacie Perrache Carnot,pharmacy
4.8574817,45.7698191003767,Hello Pharmacie des Brotteaux,pharmacy
4.8505178,45.7692398003768,Pharmacie Vitton,pharmacy
4.8549932,45.7698188003767,Pharmacie du 6ème,pharmacy
4.8622369,45.7410289003808,Pharmacie du 8ème,pharmacy
4.8852755,45.7304486003822,Pharmacie Jean Mermoz,pharmacy
4.8566375,45.7668935003771,Pharmacie des Brotteaux,pharmacy
4.8547282,45.7689701003768,Pharmacie de Sèze,pharmacy
4.8338623,45.7634214003776,Pharmacie Lafayette Florit,pharmacy
4.8332721,45.7595650003782,Pharmacie des Archers,pharmacy
4.8340461,45.7589560003782,Pharmacie Reboul,pharmacy
4.8279687,45.7565078003786,Pharmacie de la Passerelle,pharmacy
4.8069249,45.774644900376,Pharmacie Normale de Vaise,pharmacy
4.8561538,45.7705190003766,Centre médico-dentaire,dentist
4.8784117,45.7548607003788,Dr Couty,doctors
4.8648775,45.7499414003795,Pharmacie du Dauphin,pharmacy
4.8551626,45.7482158003797,Pharmacie Lestaevel,pharmacy
4.8480727,45.7486748003797,Pharmacie de la Madeleine,pharmacy
4.8810771,45.7482050003797,Pharmacie Ternamian,pharmacy
4.8844527,45.7496105003795,Pharmacie du Cours,pharmacy
4.839555,45.7485819003797,Pharmacie Nesme,pharmacy
4.7980599,45.7565422003786,Grande Pharmacie de l'Ouest Lyonnais,pharmacy
4.8649046,45.732375400382,Pharmacie Couderc,pharmacy
4.8641695,45.7333242003818,Pharmacie des États-Unis,pharmacy
4.852954,45.7292776003824,Pharmacie du Moulin à Vent,pharmacy
4.8663509,45.7287055003825,Pharmacie du Marché des États-Unis,pharmacy
4.8302729,45.7530100003791,Chatelon,pharmacy
4.8567316,45.7621602003778,Grande Pharmacie de la Part Dieu,pharmacy
4.8026706,45.7681823003769,Pharmacie Gorge de Loup,pharmacy
4.8305554,45.7665948003771,Pharmacie de la Tour,pharmacy
4.832882,45.767739600377,Pharmacie des Terreaux,pharmacy
4.8327864,45.7555176003787,Pharmacie de la Grande poste,pharmacy
4.8297116,45.7523478003792,Pharmacie Limonne,pharmacy
4.8279346,45.7526749003791,Pharmacie Franklin,pharmacy
4.8332351,45.7621000003778,Pharmacie du Centre,pharmacy
4.8521908,45.7693375003767,Grande Pharmacie du Parc,pharmacy
4.8611086,45.7704451003766,Pharmacie Anton & Willem,pharmacy
4.8362055,45.7669467003771,Pharmacie de l'Opéra,pharmacy
4.8331261,45.7713466003765,Pharmacie de la Colline,pharmacy
4.8455461,45.7637316003776,Pharmacie Dahan,pharmacy
4.842785,45.7637075003775,Pharmacie du Rhône,pharmacy
4.8264711,45.7490568003796,Grande Pharmacie de Perrache,pharmacy
4.8717841,45.7456159003801,Pharmacie Grange-Blanche,pharmacy
4.8134784,45.7580587003783,Pharmacie de Trion,pharmacy
4.8455753,45.7690710003768,Pharmacie Le Niger Duittoz,pharmacy
4.8475423,45.7688882003768,Pharmacie Leclerc Le Goffic,pharmacy
4.8535238,45.7299258003823,La Pharmacie d'Anne Salort,pharmacy
4.8004772,45.788920700374,Pharmacie Balmont,pharmacy
4.8242731,45.74637150038,Pharmacie Charlemagne,pharmacy
4.8470799,45.7727034003763,Pharmacie Duquesne,pharmacy
4.8051857,45.7756982003758,Pharmacie Kauffmann Perrin,pharmacy
4.8321253,45.7777504003756,Pharmacie Keller,pharmacy
4.8283709,45.7643102003775,Pharmacie du Change,pharmacy
4.820748,45.7785889003754,Pharmacie Moncozet Clément,pharmacy
4.8220975,45.7445045003803,Pharmacie Sainte-Blandine,pharmacy
4.8528777,45.7369654003813,Pharmacie Triolaire,pharmacy
4.8322228,45.7796009003753,Pharmacie de l'Ambre,pharmacy
4.8326014,45.781578400375,Pharmacie de l'Ambre,pharmacy
4.850055,45.7667210003771,Pharmacie de l'Europe,pharmacy
4.8348286,45.7762420003758,Pharmacie de la Soie,pharmacy
4.868066,45.7638428003775,Pharmacie des Charmettes,pharmacy
4.8213454,45.7727790003763,Pharmacie du Clos Jouve,pharmacy
4.8471116,45.7705936003766,Pharmacie Duguesclin,pharmacy
4.8770793,45.7406668003808,Institut d'hématologie et d'oncologie pédiatrique,hospital
4.8541363,45.7507382003794,SOS Médecins,doctors
4.8058216,45.767423300377,Pharmacie du Cap de Vaise,pharmacy
4.8083639,45.7734910003762,Pharmacie Saint-Pierre-de-Vaise,pharmacy
4.8017095,45.7756828003758,Pharmacie Marietton,pharmacy
4.8532944,45.7527103003791,Docteur Asaad Samer,doctors
4.8686586,45.7531561003791,Pharmacie Lacassagne,pharmacy
4.8676658,45.7547848003788,Pharmacie de l'Isle,pharmacy
4.876031,45.7555791003787,Pharmacie des Maisons Neuves,pharmacy
4.8653981,45.7568007003785,Pharmacie Sainte-Anne,pharmacy
4.8676324,45.7592043003782,Pharmacie Lacroix,pharmacy
4.8526822,45.7637649003776,Pharmacie Tête d'Or,pharmacy
4.8490476,45.7632420003776,Pharmacie des Halles,pharmacy
4.8566797,45.7569526003785,Pharmacie de la Rize,pharmacy
4.8492656,45.7569645003785,Pharmacie Voltaire,pharmacy
4.8472268,45.7563946003786,Pharmacie Vendôme,pharmacy
4.8460388,45.7561011003786,Pharmacie Tarak,pharmacy
4.846151,45.7568822003785,Grande Pharmacie de Saxe,pharmacy
4.8453274,45.760769200378,Pharmacie de la Préfecture,pharmacy
4.8468798,45.7596325003781,Pharmacie Place Guichard,pharmacy
4.8497706,45.7610540003779,Pharmacie Masselot,pharmacy
4.8878475,45.7504917003794,Pharmacie des Charmilles,pharmacy
4.8912556,45.753227000379,Pharmacie de la Place Ronde,pharmacy
4.8897505,45.753572500379,Grande Pharmacie de Montchat,pharmacy
4.8177809,45.7437677003804,Pharmacie Lyon Confluence,pharmacy
4.8532244,45.7325399003819,Dr Eliane Duperray,doctors
4.8446429,45.7548549003788,Pharmacie des Facultés,pharmacy
4.8504911,45.7528463003791,Pharmacie Aristide Briand,pharmacy
4.8532676,45.7528077003791,Pharmacie Felix Faure,pharmacy
4.8642919,45.7636148003776,Pharmacie Lafayette,pharmacy
4.8782713,45.7272027003827,Grande pharmacie de la Plaine,pharmacy
4.8764372,45.7294201003824,Pharmacie Paul Santy,pharmacy
4.8834392,45.7359421003815,Pharmacie Ambroise Paré,pharmacy
4.8328957,45.7660157003772,Pharmacie du Serpent,pharmacy
4.8637601,45.7457350003801,Thierry Bouchard,dentist
4.8593924,45.7403198003809,Pharmacie Hacker,pharmacy
4.862227,45.7375981003812,Pharmacie du Peintre Villon,pharmacy
4.8784405,45.7384319003811,Pharmacie Dumas-Tachet,pharmacy
4.8766463,45.7426374003805,Denis Gaisnon,doctors
4.7944913,45.7729748003762,Anne-sophie Dachy - Ostéopathe Lyon 9,doctors
4.8753539,45.7495935003795,Centre médical et dentaire MGEN,hospital
4.8266079,45.7348932003816,Pharmacie du 7ème,pharmacy
4.8287133,45.7306851003822,Pharmacie des Pavillons,pharmacy
4.8293716,45.7359289003815,Pharmacie Bouvier,pharmacy
4.848357,45.7487500003797,Docteur Julie Plot,doctors
4.7926307,45.7632115003776,Maison médicale de garde Buyer,doctors
4.8493102,45.7693390003768,Pharmacie Kléber,pharmacy
4.8440326,45.7670577003771,Grande Pharmacie Lyon Saxe,pharmacy
4.8847583,45.7410805003807,Pharmacie Labbe-Dutilleul,pharmacy
4.8710782,45.7303124003822,Pharmacie Pérard,pharmacy
4.8356863,45.7343606003817,Pharmacie Bonglet-Djian,pharmacy
4.832955,45.7298151003823,Pharmacie Centrale de Gerland,pharmacy
4.8257525,45.8005686003723,Pharmacie de Saint-Rambert,pharmacy
4.8485748,45.7690125003768,Centre d'Exploration de la Rétine Kleber,clinic
4.8065427,45.7769278003757,Radiologie Lyon 9,doctors
4.8084621,45.7831439003748,Cabinet dentaire Rhin & Danube,dentist
4.8274615,45.7342088003817,,doctors
4.8294904,45.7345969003817,Cabinet Infirmier Rodolphe Calvet,doctors
4.8432829,45.7705395003766,Pharmacie Foch,pharmacy
4.8450166,45.7751711003759,Phamacie de la Roseraie,pharmacy
4.8288649,45.7312792003821,Cabinet Paramédical,clinic
4.8494562,45.7729703003762,Centre médical Parot,doctors
4.8265501,45.7348096003816,Cabinet médical Yves Farge,doctors
4.8442841,45.7739973003761,Docteur Carol Gilibert,doctors
4.846946,45.7738740003761,Docteur Franck Godesky,doctors
4.8443982,45.7736973003761,Docteur Claire Amoros Bessede,doctors
4.7898434,45.7890752003739,Pharmacie de la Sauvegarde,pharmacy
4.8334072,45.7370202003813,Pharmacie des Girondins Lyon,pharmacy
4.8715494,45.7457110003801,Sautier,doctors
4.878049,45.7490247003796,Deleage-Upi,doctors
4.8456719,45.7617881003778,Penet,doctors
4.8534502,45.7309205003822,Pierre Billon,doctors
4.8893624,45.739433700381,Centre Medicina,hospital
4.8458137,45.7695136003767,Imagerie Médicale Créqui,clinic
4.8817178,45.7326625003819,Pharmacie de la Licorne,pharmacy
4.8465402,45.7587076003783,Chirurgie dentaire,dentist
4.8337161,45.7629622003777,Cabinet d'orthodontie Chantal Malins,dentist
4.8670821,45.7547077003788,Hueber Thierry,dentist
4.8748915,45.7431028003805,Docali,dentist
4.8320599,45.7594130003782,,doctors
4.8451222,45.7696784003767,Centre Ophtalmologique Vendôme,doctors
4.8761726,45.7338135003818,Hôpital de jour Adultes Quadrille,clinic
4.815335,45.7907844003737,Pharmacie des Docks,pharmacy
4.7953647,45.7866104003743,Grande pharmacie du Plateau,pharmacy
4.8328224,45.7584906003783,Dr Ajzenberg,doctors
4.8639376,45.7458846003801,Pascal Eymeric,dentist
4.8528129,45.7353340003816,Pharmacie Lyon Grand Trou,pharmacy
4.8262068,45.7719681003764,Pharmacie Moulines,pharmacy
4.8305957,45.7587868003783,Pharmacie Bellecour,pharmacy
4.8362261,45.760584800378,Dentego,dentist
4.8414955,45.7600651003781,Wilson Medical,clinic
4.8486831,45.753173200379,Pharmacie de l'Abondance,pharmacy
4.8359614,45.7695884003767,Pharmacie Croix-Paquet,pharmacy
4.8249234,45.8012442003722,,doctors
4.8248987,45.7471115003799,Grande Pharmacie des Voutes,pharmacy
4.8775747,45.7426994003805,Pharmacie de la Sirène,pharmacy
4.8239871,45.774654500376,Cabinet d'osthéopathie des Canuts,doctors
4.8705617,45.7344093003817,Centre Orthopédique Santy,doctors
4.8412994,45.7497428003795,Pharmacie du Prado,pharmacy
4.8853859,45.7496999003795,,dentist
4.8441105,45.7634928003776,Cabinet Dentaire Lafayette Préfecture,dentist
4.8863101,45.7539490003789,Docteur Lisa Blic,dentist
4.8164049,45.7599824003781,Dr Nadège Thieulent,doctors
4.8826089,45.7418771003806,ORTHO CENTER,doctors
4.8081135,45.7859901003744,Pôle médical vaise,doctors
4.8523167,45.7637505003775,place dentaire,dentist
4.8533207,45.7513353003793,Pharmacie Gambetta,pharmacy
4.8380569,45.7370282003813,Pharmacie Bange,pharmacy
4.8566955,45.7637702003775,Pharmacie Mathey-François,pharmacy
4.8344394,45.732375000382,Charlotte Astier,doctors
4.834449,45.732383700382,Pascale Leydier,doctors
4.8507511,45.7426880003805,Pharmacie du progrès,pharmacy
4.8376472,45.74672150038,Pharmacie du Midi,pharmacy
4.8346466,45.7473802003799,Pharmacie de l'Université,pharmacy
4.8371171,45.7468885003799,Pharmacie Berthelot,pharmacy
4.7823266,45.7541139003789,Pharmacie des Battières,pharmacy
4.8356229,45.7635534003776,Grande Pharmacie Lyonnaise,pharmacy
4.8434971,45.74620920038,Cardiologue,doctors
4.8499091,45.7470750003799,,doctors
4.83589803578038,45.7496430367725,Centre hospitalier Saint-Joseph Saint-Luc,hospital
4.87764097327059,45.7410779453958,Centre de lutte contre le cancer Léon Bérard,hospital
4.79751229046367,45.7600640886204,Maison Médicale des Massue,clinic
4.87590894738769,45.7357839017979,Hôpital privé Jean Mermoz,hospital
4.79774024308463,45.762689363963,Pharmacie de Champvert,pharmacy
4.83081778339825,45.7817400340297,Hôpital de la Croix-Rousse,hospital
4.78804822973651,45.7491280852209,Hôpital gériatrique Pierre Garaud,hospital
4.88262186987398,45.7437454852589,Hôpital Édouard Herriot,hospital
4.89088796044785,45.7409538526642,Hôpital d'instruction des armées Desgenettes,hospital
4.78659800120795,45.7881326223485,Clinique de la Sauvegarde,hospital
4.79709392096812,45.7610496348213,Centre médico-chirurgical de réadaptation des Massues,hospital
4.85155648615131,45.722703514437,Hôpital Psychiatrique Saint-Jean-de-Dieu,hospital
4.82741371834473,45.7699470912617,Clinique Saint-Charles,hospital
4.86961773723688,45.7380991638977,Clinique Saint-Jean,hospital
4.80444027837309,45.7589577395917,Clinique Lyon Champvert,hospital
4.80221686586632,45.752568115497,Clinique Villa des Roses,hospital
4.81833952018771,45.7623313749177,Hôpital gériatrique de Fourvière,hospital
4.87167501532375,45.756842878366,Clinique Émilie de Vialar,hospital
4.83876701338016,45.7508299987003,Service de Consultations et de Traitements Dentaires,clinic
4.84540863049988,45.7595580430261,Clinique Part-Dieu,clinic
4.87118143993164,45.7362541131407,Croix-Rouge française,hospital
4.87800371851345,45.7413239776942,Centre Léon Bérard,hospital
4.87475096075324,45.7359567760135,Clinique Iris,hospital
4.85929206516469,45.7716493062302,Clinique du Parc,hospital
4.8655175,45.7574278003784,Buste d'Étienne Richerand,monument
4.83410177037036,45.7707932014761,,monument
4.81175625000024,45.7625762503792,Mémorial Sapeurs Pompiers,monument
4.826965,45.749554,Perrache,station_metro_A
4.829232,45.753161,Ampère – Victor-Hugo,station_metro_A
4.832928,45.757542,Bellecour,station_metro_A
4.835816,45.763393,Cordeliers,station_metro_A
4.836012,45.767785,Hôtel de Ville – Louis-Pradel,station_metro_A
4.844525,45.768771,Foch,station_metro_A
4.853208,45.769572,Masséna,station_metro_A
4.863397,45.770453,Charpennes – Charles-Hernu,station_metro_A
4.87366,45.770558,République – Villeurbanne,station_metro_A
4.882197,45.769029,Gratte-Ciel,station_metro_A
4.889849,45.767617,Flachet – Alain Gilles,station_metro_A
4.900415,45.765661,Cusset,station_metro_A
4.908764,45.764118,Laurent-Bonnevay – Astroballe,station_metro_A
4.921923,45.76123,Vaulx-en-Velin – La Soie,station_metro_A
4.863397,45.770453,Charpennes – Charles-Hernu,station_metro_B
4.859412,45.767025,Brotteaux,station_metro_B
4.857851,45.761721,Part-Dieu – Gare SNCF,station_metro_B
4.847385,45.759217,Place Guichard – Bourse du Travail,station_metro_B
4.846988,45.753799,Saxe – Gambetta,station_metro_B
4.84253,45.746376,Jean-Macé,station_metro_B
4.837294,45.737541,Place Jean-Jaurès,station_metro_B
4.833453,45.731075,Debourg,station_metro_B
4.830819,45.726637,Stade de Gerland,station_metro_B
4.814624,45.716683,Gare d’Oullins,station_metro_B
4.836012,45.767785,Hôtel de Ville – Louis-Pradel,station_metro_C
4.836323,45.770868,Croix-Paquet,station_metro_C
4.831983,45.774371,Croix-Rousse,station_metro_C
4.827493,45.779586,Hénon,station_metro_C
4.832869,45.785407,Cuire,station_metro_C
4.80441,45.780383,Gare de Vaise,station_metro_D
4.805569,45.774588,Valmy,station_metro_D
4.805376,45.766382,Gorge de Loup,station_metro_D
4.826388,45.759963,Vieux Lyon – Cathédrale Saint-Jean,station_metro_D
4.832928,45.757542,Bellecour,station_metro_D
4.842916,45.755306,Guillotière – Gabriel-Péri,station_metro_D
4.846988,45.753799,Saxe – Gambetta,station_metro_D
4.853693,45.751594,Garibaldi,station_metro_D
4.865189,45.747627,Sans-Souci,station_metro_D
4.871728,45.745395,Monplaisir – Lumière,station_metro_D
4.878842,45.742938,Grange Blanche,station_metro_D
4.886384,45.738574,Laënnec,station_metro_D
4.887355,45.73067,Mermoz – Pinel,station_metro_D
4.887497,45.719525,Parilly,station_metro_D
4.88794,45.705363,Gare de Vénissieux,station_metro_D
4.8508261,45.7569563003785,Canaille & Pétrin,bakery
4.8473158,45.7561817003786,U Express,supermarket
4.8649915,45.7578280003784,Objectif PE,educational_institution
4.8344873,45.7796274003753,Le fournil d'eloïse,bakery
4.8187129,45.7407851003808,Paul,bakery
4.8157673,45.7566215003786,Grains de sucre,bakery
4.8348262,45.7672747003771,Boulangerie Augustin,bakery
4.8530323,45.7357634003815,Delavegas,supermarket
4.8528767,45.7367903003813,,pharmacy
4.8526264,45.7374277003813,cocciMarket,supermarket
4.8524588,45.7379393003812,Elsa Boulangerie,bakery
4.8276219,45.7756753003759,U Express Croix-Rousse,supermarket
4.8073502,45.7785464003754,Pharmacie de la gare d'eau,pharmacy
4.8217805,45.7434706003804,Le Saint-Honoré,bakery
4.8396913,45.7484393003797,Antoinette Pain & Brioche,bakery
4.8273778,45.7596622003781,Epiason,bakery
4.8753589,45.7444055003803,Maison Ghisalberti,bakery
4.8783145,45.7277363003826,Garod,bakery
4.8780126,45.7280764003826,Boulangerie Liséa,bakery
4.8292948,45.774734100376,Laurette & Marinette,bakery
4.8454677,45.7508524003794,La Fabrique de Justine,bakery
4.8444654,45.7668756003771,Max Poilâne,bakery
4.8759024,45.7299111003823,La Gazelle,bakery
4.8852606,45.7301802003823,,bakery
4.8823865,45.7349065003816,Adebert,bakery
4.855944,45.7478543003798,Lidl,supermarket
4.8540371,45.7495304003796,Monoprix,supermarket
4.8512308,45.7527814003791,,supermarket
4.8644733,45.7455063003801,Boulangerie Berlier,bakery
4.8553474,45.7483514003797,Le Pain du Roy,bakery
4.8734772,45.7433516003804,Maison Français,bakery
4.8700841,45.7528949003791,Le Moulin,bakery
4.8665494,45.7526627003791,Les Douceurs de Mélisse,bakery
4.8435577,45.7477004003798,Pharmacie Jean Macé,pharmacy
4.8080562,45.7858503003744,Pharmacie du 9e,pharmacy
4.8495701,45.7671283003771,Super U Lyon 6e,supermarket
